acc,f1,precision,recall,aupr,auc,fold,best_epoch,best_val_aupr,seconds
0.9767507837212931,0.9771590228131053,0.9619964877620458,0.9928071814912355,0.9928526404393394,0.9947670281008194,1,55,0.9925898621841877,2074.623032093048
0.9785948338227158,0.9787119983071172,0.9724698626296607,0.9850347863126508,0.9943194472836079,0.9958084595745282,2,41,0.994417060486182,1737.3956604003906
0.977956508787608,0.9780316096016285,0.9730520393811533,0.9830624076389678,0.9954631976263321,0.9964043620408971,3,45,0.9956209076851086,1816.650737285614
0.9777579187766855,0.9779335190970756,0.9681509139545252,0.9879158373613875,0.993218132666644,0.995333393901805,4,62,0.9934512147686464,2254.348844766617
0.9774029732183386,0.977804405679174,0.9635864341617465,0.9924482407512162,0.9928703484739803,0.9953419440882729,5,97,0.9943183439338652,3100.2684483528137
